"pnum","id","Section","Lay.date","April.lay.date","Hatch.date","April.hatch.date","Incubation.duration","Clutch.size","Num.chicks","April.ring.date","Mean.chick.weight","nestbox","birthyear","box","section","x","y","edge_edi","altitude_m","northness","no_trees_75m","area_polygon","area_polygon_sqrt"
"20051EX31A","TE80267","ex","2005-04-20","20","2005-05-11","41",NA,"9","8",55,NA,"EX31A","2005","EX31A","EX",445950.33,208948.71,504.453,110.155,-0.353736055,21,19801.9380737288,140.719359271313
"20051MP42","TE79039","mp","2005-04-16","16","2005-05-07","37",NA,"6","5",52,NA,"MP42","2005","MP42","MP",448447.72,207210.76,100.509,68.1268,0.311961841,29,4463.52730322257,66.8096348083311
"20061EX45","TC59686","ex","2006-04-23","23",NA,NA,NA,"10","9",60,NA,"EX45","2006","EX45","EX",445963.33,208750.71,395.424,134.194,0.968561455,20,9450.96057309629,97.2160510054605
"20071C33","TB27292","c","2007-04-16","16","2007-05-05","35",NA,"8","7",49,NA,"C33","2007","C33","C",446313.72,206692.76,118.05,93.0168,-0.947210278,88,5595.48311488144,74.802961939227
"20071C42","TB27473","c","2007-04-18","18","2007-05-07","37",NA,"8","7",50,NA,"C42","2007","C42","C",446533.94,207017.58,1.56744,111.347,-0.989530827,12,3829.25138532929,61.88094525239
"20071C54","TB27439","c","2007-04-16","16","2007-05-05","35",NA,"8","8",49,NA,"C54","2007","C54","C",446580.33,206812.71,14.9609,99.5421,-0.269306437,15,1828.54503892781,42.7614901392341
"20071EX34A","TJ27916","ex","2007-04-19","19","2007-05-09","39",NA,"10","10",53,NA,"EX34A","2007","EX34A","EX",445694.33,208899.71,422.176,108.682,0.831450219,36,5201.02294497378,72.1181180077086
"20071EX52","TC58613","ex","2007-04-12","12","2007-05-02","32",NA,"10","9",46,NA,"EX52","2007","EX52","EX",446477.33,208704.71,122.319,122.087,0.709121709,24,9836.56116961688,99.1794392483486
"20071EX62B","TC58648","ex","2007-04-15","15","2007-05-05","35",NA,"9","9",49,NA,"EX62B","2007","EX62B","EX",446330.33,208317.71,8.01768,149.61,0.191247572,7,7357.01602530107,85.7730495278154
"20071EX7","TJ24354","ex","2007-04-18","18","2007-05-10","40",NA,"11","11",54,NA,"EX7","2007","EX7","EX",445561.33,208502.71,269.243,125.57,0.868103532,21,14837.6297228895,121.809809633254
"20071MP56","TJ26665","mp","2007-04-19","19","2007-05-06","36",NA,"8","8",50,NA,"MP56","2007","MP56","MP",448559.72,207079.76,41.904,65.418,-0.160644375,68,4461.4332986977,66.7939615436732
"20071W24","VE32883","w","2007-04-15","15","2007-05-07","37",NA,"10","10",51,NA,"W24","2005","W24","W",446185.33,209410.71,98.0263,66.3573,-0.016108692,30,4705.7404688308,68.5983998999306
"20071W54","TJ27563","w","2007-04-14","14","2007-05-04","34",NA,"9","8",48,NA,"W54","2007","W54","W",446073.33,209473.71,31.0737,64.0516,0.064898059,25,7340.13629984763,85.674595416889
"20081B188","TL37607","b","2008-04-25","25","2008-05-13","43",NA,"6","6",57,NA,"B188","2008","B188","B",447734.72,207987.76,44.7237,82.9965,0.291226516,7,5315.92253444064,72.9103732979104
"20081B217","TJ26240","b","2008-04-25","25","2008-05-14","44",NA,"8","8",58,NA,"B217","2008","B217","B",447751.72,207832.76,163.477,91.2885,0.944268411,5,11406.20212849,106.799822698776
"20081B63","TJ26252","b","2008-04-25","25","2008-05-16","46",NA,"8","8",60,NA,"B63","2008","B63","B",447403.72,207584.76,262.209,128.123,0.995583291,19,10589.4950979631,102.905272449778
"20081C107","TJ26160","c","2008-04-15","15","2008-05-08","38",NA,"7","7",52,NA,"C107","2008","C107","C",446221.72,206699.76,94.0886,94.9833,-0.998726412,40,4897.78534789756,69.9841792685858
"20081C14","TL37539","c","2008-04-15","15","2008-05-05","35",NA,"7","6",49,NA,"C14","2008","C14","C",446308.72,206619.76,39.5567,88.3379,-0.97705301,103,2690.08244903199,51.86600475294
"20081C14","TL37538","c","2008-04-15","15","2008-05-05","35",NA,"7","6",49,NA,"C14","2008","C14","C",446308.72,206619.76,39.5567,88.3379,-0.97705301,103,2690.08244903199,51.86600475294
"20081C44","TJ24511","c","2008-04-16","16","2008-05-05","35",NA,"6","6",49,NA,"C44","2008","C44","C",446583.72,206987.76,4.62404,111.72,-0.845448306,10,1248.59379171534,35.335446674909
"20081CP9","TL38226","cp","2008-04-30","30","2008-05-20","50",NA,"8","8",64,NA,"CP9","2008","CP9","CP",446486.33,209112.71,183.764,84.2943,0.991247827,7,18727.6236222936,136.848908005485
"20081CP9","TL38224","cp","2008-04-30","30","2008-05-20","50",NA,"8","8",64,NA,"CP9","2008","CP9","CP",446486.33,209112.71,183.764,84.2943,0.991247827,7,18727.6236222936,136.848908005485
"20081MP27","TJ26128","mp","2008-04-10","10","2008-05-05","35",NA,"11","11",49,NA,"MP27","2008","MP27","MP",448435.72,207371.76,8.3338,68.2921,-0.237448542,15,2003.71619198774,44.7628885572383
"20081MP79","TJ25269","mp","2008-04-24","24","2008-05-14","44",NA,"8","7",59,NA,"MP79","2008","MP79","MP",448367.72,207167.76,14.2462,76.8505,0.196563955,14,4638.42264860217,68.1059663216239
"20081O101","TJ26166","o","2008-04-18","18","2008-05-11","41",NA,"9","8",55,NA,"O101","2008","O101","O",445672.33,207883.71,352.006,135.622,-0.764584034,0,31075.6696690209,176.282925063719
"20081O16","TL37158","o","2008-04-24","24","2008-05-18","48",NA,"11","10",62,NA,"O16","2008","O16","O",445431.72,208109.76,173.5,115.536,0.410639285,41,3883.71574243251,62.3194651969392
"20081O43","TL39134","o","2008-04-18","18","2008-05-08","38",NA,"9","9",53,NA,"O43","2008","O43","O",445377.72,207909.76,176.816,115.53,-0.985241068,25,10620.9433747435,103.05796123902
"20081O55","TL39168","o","2008-04-17","17","2008-05-10","40",NA,"9","9",55,NA,"O55","2008","O55","O",445366.72,207968.76,157.598,120.21,-0.296441564,44,5173.84107419103,71.9294173074621
"20081O68","TL37404","o","2008-04-15","15","2008-05-07","37",NA,"7","7",50,NA,"O68","2008","O68","O",445454.72,207485.76,97.2125,90.5761,-0.95639656,59,1546.08427974302,39.3202782256563
"20081SW113","TL39659","sw",NA,NA,"2008-05-26","56",NA,"8","6",70,NA,"SW113","2008","SW113","SW",446006.33,207195.71,95.7079,108.365,0.449116288,4,8125.44101038296,90.1412281388653
"20081SW120","TL39083","sw","2008-04-20","20","2008-05-14","44",NA,"10","10",58,NA,"SW120","2008","SW120","SW",446049.33,207369.71,273.015,111.933,-0.351580238,84,23059.4073393216,151.853242768541
"20081SW5","TL39552","sw","2008-04-27","27","2008-05-17","47",NA,"8","8",61,NA,"SW5","2008","SW5","SW",446320.98,207891.12,23.7672,138.788,-0.824787964,4,11209.5357394302,105.875094991363
"20081W37","TL36325","w","2008-04-23","23","2008-05-15","45",NA,"11","11",59,NA,"W37","2008","W37","W",446046.33,209353.71,132.242,69.7096,0.999271787,54,2904.57417642884,53.8941014994112
"20081W57","TL36340","w","2008-04-25","25","2008-05-16","46",NA,"9","7",60,NA,"W57","2008","W57","W",445965.33,209415.71,45.7578,65.3631,0.973067138,34,4270.75194373541,65.3509903806775
"20081W75","TL36358","w","2008-04-27","27","2008-05-16","46",NA,"7","7",60,NA,"W75","2008","W75","W",445667.33,209164.71,185.665,83.0065,0.882627829,30,7167.60074266884,84.6616840292517
"20091B108","TL37646","b","2009-04-18","18","2009-05-07","37",NA,"7","5",51,NA,"B108","2009","B108","B",447807.72,207495.76,36.8232,115.469,0.871350863,13,2989.7324221842,54.6784456818608
"20091B161","TL37748","b","2009-04-13","13","2009-05-04","34",NA,"8","8",48,NA,"B161","2009","B161","B",447430.72,207645.76,217.747,122.371,0.988342918,8,4501.43722341955,67.0927509006714
"20091B18","TL37793","b","2009-04-15","15","2009-05-06","36",NA,"8","8",50,NA,"B18","2009","B18","B",447895.72,207732.76,61.0565,88.1187,0.545626692,13,7240.42019653693,85.0906586914035
"20091B36","TL37660","b","2009-04-20","20","2009-05-08","38",NA,"6","6",52,NA,"B36","2009","B36","B",447687.72,207515.76,125.813,123.206,0.48360017,4,10713.4877060875,103.505979083759
"20091B66","TL37623","b","2009-04-13","13","2009-05-07","37",NA,"10","10",51,NA,"B66","2009","B66","B",447465.72,207511.76,172.722,131.221,0.989731524,19,9748.98344664555,98.7369406384741
"20091B66","TL37630","b","2009-04-13","13","2009-05-07","37",NA,"10","10",51,NA,"B66","2009","B66","B",447465.72,207511.76,172.722,131.221,0.989731524,19,9748.98344664555,98.7369406384741
"20091B76","TL37735","b","2009-04-09","9","2009-05-01","31",NA,"8","7",45,NA,"B76","2009","B76","B",447677.72,207683.76,223.618,111.105,0.717810429,5,8922.00565815903,94.4563690714344
"20091B76","TL37733","b","2009-04-09","9","2009-05-01","31",NA,"8","7",45,NA,"B76","2009","B76","B",447677.72,207683.76,223.618,111.105,0.717810429,5,8922.00565815903,94.4563690714344
"20091B89","TL37674","b","2009-04-19","19","2009-05-08","38",NA,"7","6",52,NA,"B89","2009","B89","B",447775.72,207982.76,83.5491,79.624,-0.297908067,5,2673.10261561908,51.7020562030088
"20091C147","TP25592","c","2009-04-10","10","2009-05-03","33",NA,"12","12",47,NA,"C147","2009","C147","C",446621.72,206927.76,7.14938,109.586,-0.522230674,9,3195.55815182772,56.5292680991689
"20091C151","TP25523","c","2009-04-08","8","2009-04-30","30",NA,"10","10",44,NA,"C151","2009","C151","C",446515.72,206762.76,2.82369,93.8247,0.024500226,32,3099.89563487656,55.6767063939361
"20091C16","TP25552","c","2009-04-11","11","2009-05-02","32",NA,"9","7",46,NA,"C16","2009","C16","C",446388.72,206621.76,23.4223,87.3053,-0.993105333,140,7773.2098048795,88.1658085931247
"20091C163","TP25604","c","2009-04-14","14","2009-05-03","33",NA,"8","8",47,NA,"C163","2009","C163","C",446174.33,206770.71,11.0219,98.9155,-0.830605618,28,8008.21329208091,89.4886210201102
"20091C52","TP25559","c","2009-04-09","9","2009-05-02","32",NA,"10","10",46,NA,"C52","2009","C52","C",446553.72,206780.76,2.91101,95.5739,-0.345674906,17,1194.10164139513,34.5557758036935
"20091C53","TP25586","c","2009-04-10","10","2009-05-03","33",NA,"10","10",47,NA,"C53","2009","C53","C",446554.72,206813.76,27.8326,97.0233,-0.320728712,21,3833.31968432467,61.9138085109022
"20091C62","TP25700","c","2009-04-16","16","2009-05-07","37",NA,"9","7",51,NA,"C62","2009","C62","C",446256.33,206910.71,24.4665,110.39,-0.971804835,36,6493.4603407206,80.5820100315238
"20091CP2","TP28626","cp","2009-04-14","14","2009-05-05","35",NA,"7","7",49,NA,"CP2","2009","CP2","CP",446331.33,209279.71,68.339,77.2489,0.990413267,40,9350.88531511277,96.6999757761747
"20091CP29","TJ24711","cp","2009-04-16","16","2009-05-07","37",NA,"8","8",51,NA,"CP29","2009","CP29","CP",446615.33,208950.71,97.2993,101.326,0.989221663,8,15836.0753373606,125.841469068668
"20091CP32","TP28851","cp","2009-04-21","21","2009-05-14","44",NA,"10","9",58,NA,"CP32","2009","CP32","CP",446578.33,208977.71,142.454,99.5435,0.962490286,9,9810.76573399827,99.0493096088926
"20091CP36","TP42023","cp","2009-05-06","36","2009-05-23","53",NA,"6","6",67,NA,"CP36","2009","CP36","CP",446664.33,208766.71,46.2092,109.949,0.968123601,5,5524.26399228245,74.3253926480207
"20091CP6","TP28751","cp","2009-04-16","16","2009-05-09","39",NA,"9","9",53,NA,"CP6","2009","CP6","CP",446499.33,209263.71,52.3005,76.4745,0.261651855,7,9934.13763301075,99.6701441406139
"20091EX28","TJ24728","ex","2009-04-16","16","2009-05-08","38",NA,"10","10",52,NA,"EX28","2009","EX28","EX",446168.33,208842.71,392.867,117.188,0.981137781,29,19516.874230369,139.702806809201
"20091EX39B","TJ24864","ex","2009-04-17","17","2009-05-11","41",NA,"10","9",55,NA,"EX39B","2009","EX39B","EX",445778.33,208758.71,467.36,127.568,0.797299585,31,21004.4540499281,144.92913457938
"20091EX43","TJ24747","ex","2009-04-15","15","2009-05-09","39",NA,"11","11",53,NA,"EX43","2009","EX43","EX",445912.33,208625.71,290.098,146.647,0.980063651,31,24124.9565718733,155.322105869941
"20091EX43D","TJ24902","ex","2009-04-19","19","2009-05-12","42",NA,"11","11",56,NA,"EX43D","2009","EX43D","EX",446085.33,208625.71,265.466,143.045,0.595029007,25,19713.5355291069,140.404898522476
"20091EX48A","TP28778","ex","2009-04-17","17","2009-05-10","40",NA,"10","10",54,NA,"EX48A","2009","EX48A","EX",446179.33,208737.71,316.574,130.222,0.865054246,38,11981.1243969077,109.458322647973
"20091EX48A","TP28779","ex","2009-04-17","17","2009-05-10","40",NA,"10","10",54,NA,"EX48A","2009","EX48A","EX",446179.33,208737.71,316.574,130.222,0.865054246,38,11981.1243969077,109.458322647973
"20091EX51C","TP28753","ex","2009-04-18","18","2009-05-09","39",NA,"9","9",53,NA,"EX51C","2009","EX51C","EX",446379.33,208890.71,295.586,103.944,0.991384957,13,19367.1749778222,139.165997922705
"20091EX55","TP28615","ex","2009-04-11","11","2009-05-05","35",NA,"9","9",48,NA,"EX55","2009","EX55","EX",446634.33,208663.71,40.4568,117.478,0.364774407,10,13002.9761011284,114.030592829856
"20091EX55","TP28614","ex","2009-04-11","11","2009-05-05","35",NA,"9","9",48,NA,"EX55","2009","EX55","EX",446634.33,208663.71,40.4568,117.478,0.364774407,10,13002.9761011284,114.030592829856
"20091EX55","TP28611","ex","2009-04-11","11","2009-05-05","35",NA,"9","9",48,NA,"EX55","2009","EX55","EX",446634.33,208663.71,40.4568,117.478,0.364774407,10,13002.9761011284,114.030592829856
"20091EX65","TP28632","ex","2009-04-11","11","2009-05-05","35",NA,"10","10",49,NA,"EX65","2009","EX65","EX",446127.33,208492.71,138.958,148.957,0.735419793,28,22135.8154394925,148.781099066691
"20091EX68","TP28846","ex","2009-04-22","22","2009-05-13","43",NA,"10","10",57,NA,"EX68","2009","EX68","EX",445909.33,208292.71,84.7119,163.119,0.807721403,39,12832.5706847981,113.280936987642
"20091EX73A","TP28716","ex","2009-04-17","17","2009-05-08","38",NA,"9","9",52,NA,"EX73A","2009","EX73A","EX",446031.33,208127.71,12.0145,158.663,-0.993404823,15,14636.1034225775,120.979764516953
"20091EX77","TP28877","ex","2009-04-22","22","2009-05-14","44",NA,"10","10",58,NA,"EX77","2009","EX77","EX",445991.33,207977.71,23.2363,147.312,-0.997888499,13,20574.5014314838,143.438144966685
"20091MP1","TP41548","mp","2009-04-17","17","2009-05-07","37",NA,"8","8",51,NA,"MP1","2009","MP1","MP",447963.72,207858.76,72.7762,75.1012,0.551795803,16,6605.78221119195,81.275963305223
"20091MP1","TP41544","mp","2009-04-17","17","2009-05-07","37",NA,"8","8",51,NA,"MP1","2009","MP1","MP",447963.72,207858.76,72.7762,75.1012,0.551795803,16,6605.78221119195,81.275963305223
"20091MP67","TP41729","mp","2009-05-07","37","2009-05-24","54",NA,"7","7",68,NA,"MP67","2009","MP67","MP",448468.72,207029.76,129.882,71.6364,0.076816478,31,3452.29029057152,58.7561936358331
"20091MP8","TP41649","mp","2009-04-20","20","2009-05-10","40",NA,"8","7",54,NA,"MP8","2009","MP8","MP",448052.72,207811.76,23.7424,73.4076,0.71221107,10,7448.03756961599,86.3020137054518
"20091MP8","TP41653","mp","2009-04-20","20","2009-05-10","40",NA,"8","7",54,NA,"MP8","2009","MP8","MP",448052.72,207811.76,23.7424,73.4076,0.71221107,10,7448.03756961599,86.3020137054518
"20091MP89","TP41677","mp","2009-04-17","17","2009-05-10","40",NA,"12","12",55,NA,"MP89","2009","MP89","MP",448096.72,207648.76,9.82611,82.1434,0.868402266,9,7447.71595359338,86.3001503683127
"20091MP89","TP41680","mp","2009-04-17","17","2009-05-10","40",NA,"12","12",55,NA,"MP89","2009","MP89","MP",448096.72,207648.76,9.82611,82.1434,0.868402266,9,7447.71595359338,86.3001503683127
"20091MP92","TP41816","mp","2009-04-09","9","2009-05-02","32",NA,"10","10",46,NA,"MP92","2009","MP92","MP",447983.72,207936.76,61.1954,71.6766,0.635546107,11,16143.5808902688,127.057392111867
"20091MP97","TP41889","mp","2009-04-14","14","2009-05-06","36",NA,"10","10",50,NA,"MP97","2009","MP97","MP",447796.72,207184.76,4.85645,120.486,-0.923872853,14,13518.4954038085,116.269064689661
"20091O10","TP41698","o","2009-04-21","21","2009-05-13","43",NA,"9","9",57,NA,"O10","2009","O10","O",445297.72,208135.76,79.039,107.634,0.693703591,51,15576.912053667,124.807499989652
"20091O65","TP25567","o","2009-04-12","12","2009-05-03","33",NA,"8","8",47,NA,"O65","2009","O65","O",445533.33,207430.71,71.3528,87.1758,-0.74060526,52,6906.69009441137,83.1064985089095
"20091O71","TP25673","o","2009-04-14","14","2009-05-06","36",NA,"10","10",50,NA,"O71","2009","O71","O",445601.33,207494.71,153.802,93.6586,-0.914882176,14,14087.8949893899,118.692438636123
"20091O71","TP25670","o","2009-04-14","14","2009-05-06","36",NA,"10","10",50,NA,"O71","2009","O71","O",445601.33,207494.71,153.802,93.6586,-0.914882176,14,14087.8949893899,118.692438636123
"20091P13","TL37683","p","2009-04-15","15","2009-05-09","39",NA,"10","8",53,NA,"P13","2009","P13","P",447236.33,207462.71,162.129,137.695,0.853689895,3,10671.4506402873,103.302713615312
"20091SW104","TP25511","sw","2009-04-10","10","2009-04-30","30",NA,"8","8",44,NA,"SW104","2009","SW104","SW",446208.33,207101.71,62.2479,118.269,-0.998709626,30,6238.57596843084,78.9846565380318
"20091SW111","TP25802","sw","2009-04-22","22","2009-05-11","41",NA,"5","5",55,NA,"SW111","2009","SW111","SW",445998.33,207148.71,43.7522,104.823,-0.664187203,5,17496.2656939961,132.27345045018
"20091SW120","TP25001","sw","2009-04-08","8","2009-05-01","31",NA,"9","9",45,NA,"SW120","2009","SW120","SW",446049.33,207369.71,273.015,111.933,-0.351580238,84,32131.8429813059,179.253571739327
"20091SW22","TP25068","sw","2009-04-18","18","2009-05-08","38",NA,"7","7",52,NA,"SW22","2009","SW22","SW",446461.33,207594.71,8.87518,136.911,0.999723273,9,12328.5322412997,111.033923830961
"20091SW47","TP25044","sw","2009-04-16","16","2009-05-07","37",NA,"9","9",51,NA,"SW47","2009","SW47","SW",446646.33,207423.71,56.2455,142.525,0.894483001,4,23182.3571670167,152.257535665781
"20091SW83","TP25026","sw","2009-04-17","17","2009-05-06","36",NA,"8","7",50,NA,"SW83","2009","SW83","SW",447438.33,207316.71,57.9834,142.233,0.964599776,28,20673.7315277159,143.783627467511
"20091SW9","TP25097","sw","2009-04-16","16","2009-05-09","39",NA,"10","10",53,NA,"SW9","2009","SW9","SW",446338.33,207737.71,120.709,130.943,0.050498813,14,23791.8070205115,154.245930320743
"20091W103A","TP25494","w","2009-04-17","17","2009-05-07","37",NA,"9","7",51,NA,"W103A","2009","W103A","W",445294.33,209015.71,64.4132,66.2224,0.095029192,11,9709.8679535687,98.5386622274156
"20091W37","TJ24834","w","2009-04-19","19","2009-05-10","40",NA,"10","10",54,NA,"W37","2009","W37","W",446046.33,209353.71,132.242,69.7096,0.999271787,54,5460.42060760129,73.8946588570601
"20091W37","TJ24837","w","2009-04-19","19","2009-05-10","40",NA,"10","10",54,NA,"W37","2009","W37","W",446046.33,209353.71,132.242,69.7096,0.999271787,54,5460.42060760129,73.8946588570601
"20091W45","TJ24810","w","2009-04-18","18","2009-05-09","39",NA,"9","7",53,NA,"W45","2009","W45","W",446015.33,209235.71,237.309,86.4752,-0.396250702,36,11097.2889017612,105.343670439952
"20091W4B","TP28740","w","2009-04-16","16","2009-05-08","38",NA,"8","8",52,NA,"W4B","2009","W4B","W",446257.33,209228.71,128.412,79.9748,0.987578888,22,12876.6506987151,113.475330793592
"20091W4B","TP28737","w","2009-04-16","16","2009-05-08","38",NA,"8","8",52,NA,"W4B","2009","W4B","W",446257.33,209228.71,128.412,79.9748,0.987578888,22,12876.6506987151,113.475330793592
"20091W69","TJ24873","w","2009-04-23","23","2009-05-12","42",NA,"8","8",56,NA,"W69","2009","W69","W",445872.33,209243.71,200.062,84.5911,0.862266271,23,13464.7913129032,116.037887402793
"20091W74","TJ24821","w","2009-04-18","18","2009-05-10","40",NA,"10","8",54,NA,"W74","2009","W74","W",445800.33,209211.71,207.399,86.3679,0.938161128,20,9370.71971044317,96.8024778114856
"20091W77","TL38768","w","2009-04-06","6","2009-05-02","32",NA,"12","12",46,NA,"W77","2009","W77","W",445609.33,209153.71,162.311,80.9556,0.840084086,20,8180.10119627044,90.443911880626
"20091W78","TJ24880","w","2009-04-20","20","2009-05-12","42",NA,"10","9",56,NA,"W78","2009","W78","W",445685.33,209195.71,168.094,80.8781,0.897720221,25,8025.26345319673,89.5838347761287
"20091W97","TL38788","w","2009-04-08","8","2009-05-03","33",NA,"12","11",47,NA,"W97","2009","W97","W",445487.33,209092.71,161.702,77.413,0.649142749,19,9172.16328826919,95.7714116439201
"20091W97","TL38784","w","2009-04-08","8","2009-05-03","33",NA,"12","11",47,NA,"W97","2009","W97","W",445487.33,209092.71,161.702,77.413,0.649142749,19,9172.16328826919,95.7714116439201
"20091W98","TP25455","w","2009-04-13","13","2009-05-06","36",NA,"10","10",50,NA,"W98","2009","W98","W",445459.33,209114.71,126.428,70.7073,0.676503311,18,11236.9813635643,106.004628972344
"20092C155","TK25594","c","2009-05-22","52","2009-06-07","68",NA,"6","6",83,NA,"C155","2009","C155","C",446576.33,206877.71,73.1767,101.742,-0.541986923,18,2830.79651481844,53.2052301453386
"20092EX42","TJ24811","ex","2009-04-16","16","2009-05-10","40",NA,"11","10",54,NA,"EX42","2009","EX42","EX",445837.33,208589.71,293.169,147.723,0.934291614,36,18635.3171442412,136.511234498268
"20101B182","TP28121","b","2010-04-19","19","2010-05-09","39",NA,"8","8",53,NA,"B182","2010","B182","B",447565.72,207801.76,65.8058,105.962,-0.43700588,1,4325.0171224568,65.7648623693291
"20101B4","TP28114","b","2010-04-17","17","2010-05-09","39",NA,"9","8",53,NA,"B4","2010","B4","B",447845.72,207474.76,1.48104,112.48,0.245757432,8,4306.35233273543,65.6228034507475
"20101B47","TP28256","b","2010-04-24","24","2010-05-18","48",NA,"11","10",62,NA,"B47","2010","B47","B",447547.72,207503.76,123.872,130.817,0.916680368,9,10481.3106160304,102.37827218717
"20101B69","TP28157","b","2010-04-23","23","2010-05-12","42",NA,"8","6",56,NA,"B69","2010","B69","B",447523.72,207365.76,43.5732,139.73,0.885909878,23,3802.27875105292,61.6626203712826
"20101B81","TP28268","b","2010-05-16","46","2010-06-01","62",NA,"5","5",76,NA,"B81","2010","B81","B",447516.72,207786.76,79.8789,110.809,0.242910765,2,3301.94948563538,57.4625920546175
"20101B99","TP28135","b","2010-04-15","15","2010-05-11","41",NA,"10","9",55,NA,"B99","2010","B99","B",447854.72,207583.76,22.5655,101.479,0.695781181,15,6942.27690752968,83.3203270968716
"20101C50","TP28403","c",NA,NA,"2010-05-03","33",NA,"6","6",47,NA,"C50","2010","C50","C",446617.33,206815.71,1.48749,103.361,-0.380473251,12,2415.15480290586,49.1442245122035
"20101C58","TP28089","c","2010-04-24","24","2010-05-16","46",NA,"10","10",60,NA,"C58","2010","C58","C",446431.72,206991.76,60.395,108.14,-0.826854873,17,5810.11689140461,76.2241227657269
"20101C58","TP28090","c","2010-04-24","24","2010-05-16","46",NA,"10","10",60,NA,"C58","2010","C58","C",446431.72,206991.76,60.395,108.14,-0.826854873,17,5810.11689140461,76.2241227657269
"20101C58","TP28087","c","2010-04-24","24","2010-05-16","46",NA,"10","10",60,NA,"C58","2010","C58","C",446431.72,206991.76,60.395,108.14,-0.826854873,17,5810.11689140461,76.2241227657269
"20101CP12","TR43640","cp","2010-04-21","21","2010-05-16","46",NA,"11","7",60,NA,"CP12","2010","CP12","CP",446356.33,209083.71,262.049,90.5661,0.916765438,40,21126.5788417533,145.349849816755
"20101CP17","TR42336","cp","2010-04-23","23","2010-05-17","47",NA,"10","10",61,NA,"CP17","2010","CP17","CP",446523.33,209028.71,214.165,93.6368,0.698427777,6,15246.0647466746,123.474955949272
"20101CP2","TR43636","cp","2010-04-25","25","2010-05-16","46",NA,"8","6",60,NA,"CP2","2010","CP2","CP",446331.33,209279.71,68.339,77.2489,0.990413267,40,13104.6303140819,114.475457256488
"20101CP20","TR43611","cp","2010-04-25","25","2010-05-15","45",NA,"8","8",59,NA,"CP20","2010","CP20","CP",446475.33,208953.71,222.469,96.8273,0.527178279,16,10751.3682553307,103.688804869816
"20101CP3","TR43512","cp","2010-04-19","19","2010-05-12","42",NA,"10","10",56,NA,"CP3","2010","CP3","CP",446370.33,209284.71,57.7538,77.2223,0.993334556,38,4459.62292312458,66.7804082281965
"20101CP38","TR43559","cp","2010-04-21","21","2010-05-10","40",NA,"6","6",54,NA,"CP38","2010","CP38","CP",446894.72,208524.76,15.1233,105.927,0.377436764,19,6612.58258313406,81.3177876182946
"20101CP38A","TR40723","cp",NA,NA,"2010-05-05","35",NA,"11","11",49,NA,"CP38A","2010","CP38A","CP",446896.72,208471.76,6.43225,107.355,0.175464667,18,4629.13028511195,68.0377122272049
"20101CP38A","TR40725","cp",NA,NA,"2010-05-05","35",NA,"11","11",49,NA,"CP38A","2010","CP38A","CP",446896.72,208471.76,6.43225,107.355,0.175464667,18,4629.13028511195,68.0377122272049
"20101EX18","TR42115","ex","2010-04-18","18","2010-05-11","41",NA,"11","9",55,NA,"EX18","2010","EX18","EX",445710.33,209023.71,326.514,99.5167,0.918639572,8,15222.5948832786,123.379880382818
"20101EX40","TR42066","ex","2010-04-13","13","2010-05-09","39",NA,"12","11",53,NA,"EX40","2010","EX40","EX",445730.33,208660.71,414.351,133.726,-0.013211758,30,15340.7420536168,123.857749267524
"20101EX40","TR42059","ex","2010-04-13","13","2010-05-09","39",NA,"12","11",53,NA,"EX40","2010","EX40","EX",445730.33,208660.71,414.351,133.726,-0.013211758,30,15340.7420536168,123.857749267524
"20101EX41A","TR42654","ex","2010-04-28","28","2010-05-21","51",NA,"12","12",65,NA,"EX41A","2010","EX41A","EX",445755.33,208462.71,262.752,156.715,0.894396367,66,16985.1228069291,130.326984185659
"20101EX42","TR42051","ex","2010-04-17","17","2010-05-09","39",NA,"10","10",53,NA,"EX42","2010","EX42","EX",445837.33,208589.71,293.169,147.723,0.934291614,36,10211.239928022,101.050679997821
"20101EX43C","TR40764","ex","2010-04-12","12","2010-05-08","38",NA,"11","9",52,NA,"EX43C","2010","EX43C","EX",445982.36,208540.66,186.439,151.675,0.45615075,18,28833.3464248658,169.803846908325
"20101EX44","TR42090","ex","2010-04-15","15","2010-05-10","40",NA,"11","11",54,NA,"EX44","2010","EX44","EX",445891.33,208698.71,365.803,138.129,0.995363,29,15406.6321536155,124.123455291961
"20101EX49B","TR43591","ex","2010-04-21","21","2010-05-12","42",NA,"10","10",56,NA,"EX49B","2010","EX49B","EX",446227.33,208612.71,207.795,138.982,0.955965797,35,15411.360715203,124.142501647111
"20101EX49B","TR43589","ex","2010-04-21","21","2010-05-12","42",NA,"10","10",56,NA,"EX49B","2010","EX49B","EX",446227.33,208612.71,207.795,138.982,0.955965797,35,15411.360715203,124.142501647111
"20101EX49B","TR43588","ex","2010-04-21","21","2010-05-12","42",NA,"10","10",56,NA,"EX49B","2010","EX49B","EX",446227.33,208612.71,207.795,138.982,0.955965797,35,15411.360715203,124.142501647111
"20101EX50","TR43661","ex","2010-04-23","23","2010-05-16","46",NA,"10","8",60,NA,"EX50","2010","EX50","EX",446308.33,208686.71,183.899,129.852,0.936178,37,16542.6384770647,128.618188748966
"20101EX51A","TR43585","ex","2010-04-20","20","2010-05-12","42",NA,"10","7",56,NA,"EX51A","2010","EX51A","EX",446381.33,208780.71,219.65,120.906,0.84365673,39,12104.2535061091,110.019332419848
